batchId,ms,groupSize,rg,rb,userVectorFirstEle
129.0,120.426556,2.0,0.7,0.9,0.04871794871378901
130.0,175.702593,2.0,0.7,0.9,0.048737373734506054
131.0,122.897908,2.0,0.7,0.9,0.04797979797693029
132.0,137.096024,2.0,0.7,0.9,0.048009950246778794
133.0,174.773704,2.0,0.7,0.9,0.047263681590062376
134.0,154.718858,2.0,0.7,0.9,0.04730392156726361
135.0,121.761163,2.0,0.7,0.9,0.046568627449616554
136.0,171.992239,2.0,0.7,0.9,0.04661835748698186
137.0,129.218325,2.0,0.7,0.9,0.045893719805822436
138.0,149.827289,2.0,0.7,0.9,0.045952380951731764
139.0,604.133871,2.0,0.7,0.9,0.04523809523744605
140.0,166.584969,2.0,0.7,0.9,0.04530516431880079
141.0,135.349661,2.0,0.7,0.9,0.04460093896668812
142.0,196.438617,2.0,0.7,0.9,0.04467592592561666
143.0,140.702268,2.0,0.7,0.9,0.043981481481172216
144.0,134.233147,2.0,0.7,0.9,0.04406392694042575
145.0,181.838709,2.0,0.7,0.9,0.04337899543357643
146.0,130.78832,2.0,0.7,0.9,0.04346846846832102
147.0,141.250563,2.0,0.7,0.9,0.04279279279264534
148.0,179.62105,2.0,0.7,0.9,0.042888888888787044
149.0,132.822869,2.0,0.7,0.9,0.042222222222120374
150.0,135.582775,2.0,0.7,0.9,0.04232456140343842
151.0,199.511159,2.0,0.7,0.9,0.04166666666659631
152.0,304.552739,2.0,0.7,0.9,0.04177489177484316
153.0,138.820826,2.0,0.7,0.9,0.04112554112549251
154.0,199.85332,2.0,0.7,0.9,0.04123931623928265
155.0,159.273396,2.0,0.7,0.9,0.04059829059825701
156.0,301.671502,2.0,0.7,0.9,0.040717299578035854
157.0,194.340189,2.0,0.7,0.9,0.040084388185630794
158.0,139.611087,2.0,0.7,0.9,0.04020833333331728
159.0,124.396019,2.0,0.7,0.9,0.03958333333331729
160.0,183.257344,2.0,0.7,0.9,0.03971193415636751
161.0,140.697157,2.0,0.7,0.9,0.039094650205750224
162.0,119.331476,2.0,0.7,0.9,0.03922764227641509
163.0,199.815558,2.0,0.7,0.9,0.038617886178854116
164.0,119.477057,2.0,0.7,0.9,0.03875502008031598
165.0,157.232893,2.0,0.7,0.9,0.038152610441761756
166.0,230.587299,2.0,0.7,0.9,0.03829365079364712
167.0,155.900856,2.0,0.7,0.9,0.037698412698409026
168.0,132.637701,2.0,0.7,0.9,0.03784313725489942
169.0,356.863327,2.0,0.7,0.9,0.037254901960781774
170.0,163.090629,2.0,0.7,0.9,0.03740310077519204
171.0,125.826165,2.0,0.7,0.9,0.03682170542635483
172.0,156.636771,2.0,0.7,0.9,0.03697318007662713
173.0,118.620799,2.0,0.7,0.9,0.03639846743294897
174.0,118.944082,2.0,0.7,0.9,0.036553030303029456
175.0,176.027654,2.0,0.7,0.9,0.035984848484847634
176.0,121.436007,2.0,0.7,0.9,0.03614232209737768
177.0,125.775702,2.0,0.7,0.9,0.03558052434456869
178.0,313.18792,2.0,0.7,0.9,0.03574074074074033
179.0,118.793584,2.0,0.7,0.9,0.03518518518518477
180.0,121.266502,2.0,0.7,0.9,0.03534798534798506
181.0,191.447104,2.0,0.7,0.9,0.03479853479853451
182.0,125.945142,2.0,0.7,0.9,0.03496376811594183
183.0,123.277924,2.0,0.7,0.9,0.03442028985507226
184.0,173.689316,2.0,0.7,0.9,0.034587813620071545
185.0,132.28887,2.0,0.7,0.9,0.0340501792114694
186.0,118.236405,2.0,0.7,0.9,0.03421985815602827
187.0,195.298236,2.0,0.7,0.9,0.03368794326241125
188.0,130.612289,2.0,0.7,0.9,0.03385964912280695
189.0,154.669761,2.0,0.7,0.9,0.03333333333333327
190.0,170.259921,2.0,0.7,0.9,0.0335069444444444
191.0,138.999328,2.0,0.7,0.9,0.03298611111111107
192.0,164.135803,2.0,0.7,0.9,0.03316151202749138
193.0,159.720535,2.0,0.7,0.9,0.03264604810996561
194.0,133.016333,2.0,0.7,0.9,0.03282312925170066
195.0,128.507149,2.0,0.7,0.9,0.03231292517006801
196.0,176.469159,2.0,0.7,0.9,0.03249158249158248
197.0,156.279016,2.0,0.7,0.9,0.03198653198653197
198.0,121.079472,2.0,0.7,0.9,0.032166666666666656
199.0,201.325081,2.0,0.7,0.9,0.031666666666666655
200.0,113.934548,2.0,0.7,0.9,0.03184818481848184
201.0,128.302285,2.0,0.7,0.9,0.031353135313531344
202.0,220.699207,2.0,0.7,0.9,0.03153594771241829
203.0,132.313715,2.0,0.7,0.9,0.031045751633986922
204.0,147.884588,2.0,0.7,0.9,0.03122977346278317
205.0,323.920527,2.0,0.7,0.9,0.030744336569579287
206.0,149.707665,2.0,0.7,0.9,0.030929487179487177
207.0,126.02093,2.0,0.7,0.9,0.030448717948717945
208.0,142.539982,2.0,0.7,0.9,0.030634920634920633
209.0,117.427175,2.0,0.7,0.9,0.030158730158730156
210.0,125.869073,2.0,0.7,0.9,0.030345911949685528
211.0,120.327864,2.0,0.7,0.9,0.02987421383647798
212.0,163.800827,2.0,0.7,0.9,0.03006230529595015
213.0,120.434522,2.0,0.7,0.9,0.029595015576323977
214.0,131.30454,2.0,0.7,0.9,0.02978395061728394
215.0,125.061155,2.0,0.7,0.9,0.02932098765432098
216.0,147.260855,2.0,0.7,0.9,0.029510703363914367
217.0,117.081616,2.0,0.7,0.9,0.029051987767584088
218.0,128.1773,2.0,0.7,0.9,0.029242424242424236
219.0,123.566126,2.0,0.7,0.9,0.028787878787878782
220.0,147.553785,2.0,0.7,0.9,0.02897897897897897
221.0,143.942593,2.0,0.7,0.9,0.028528528528528517
222.0,143.765132,2.0,0.7,0.9,0.028720238095238083
223.0,135.166419,2.0,0.7,0.9,0.02827380952380951
224.0,152.228507,2.0,0.7,0.9,0.02846607669616518
225.0,115.493536,2.0,0.7,0.9,0.02802359882005899
226.0,116.805196,2.0,0.7,0.9,0.02821637426900584
227.0,135.883918,2.0,0.7,0.9,0.02777777777777777
228.0,134.58092,2.0,0.7,0.9,0.027971014492753618
229.0,115.153556,2.0,0.7,0.9,0.027536231884057967
230.0,115.727001,2.0,0.7,0.9,0.027729885057471263
231.0,123.845187,2.0,0.7,0.9,0.02729885057471264
232.0,120.190506,2.0,0.7,0.9,0.02749287749287749
233.0,158.560778,2.0,0.7,0.9,0.02706552706552706
234.0,120.222039,2.0,0.7,0.9,0.027259887005649713
235.0,147.258599,2.0,0.7,0.9,0.02683615819209039
236.0,140.744416,2.0,0.7,0.9,0.027030812324929966
237.0,114.331521,2.0,0.7,0.9,0.026610644257703077
238.0,114.622528,2.0,0.7,0.9,0.026805555555555555
239.0,123.287271,2.0,0.7,0.9,0.026388888888888892
240.0,119.411516,2.0,0.7,0.9,0.026584022038567495
241.0,122.543972,2.0,0.7,0.9,0.026170798898071626
242.0,132.338681,2.0,0.7,0.9,0.02636612021857923
243.0,116.309305,2.0,0.7,0.9,0.02595628415300546
244.0,137.813565,2.0,0.7,0.9,0.02615176151761517
245.0,171.130706,2.0,0.7,0.9,0.025745257452574513
246.0,119.115523,2.0,0.7,0.9,0.025940860215053752
247.0,119.546724,2.0,0.7,0.9,0.02553763440860214
248.0,171.795345,2.0,0.7,0.9,0.025733333333333327
249.0,125.392356,2.0,0.7,0.9,0.025333333333333326
250.0,130.166218,2.0,0.7,0.9,0.025529100529100523
251.0,185.830514,2.0,0.7,0.9,0.025132275132275124
252.0,118.040341,2.0,0.7,0.9,0.025328083989501305
253.0,126.751359,2.0,0.7,0.9,0.02493438320209973
254.0,150.870627,2.0,0.7,0.9,0.025130208333333327
255.0,178.293951,2.0,0.7,0.9,0.02473958333333333
256.0,117.989142,2.0,0.7,0.9,0.02493540051679586
257.0,181.000565,2.0,0.7,0.9,0.024547803617571057
258.0,115.016952,2.0,0.7,0.9,0.02474358974358974
259.0,148.852354,2.0,0.7,0.9,0.024358974358974356
260.0,117.227301,2.0,0.7,0.9,0.024554707379134857
261.0,140.301143,2.0,0.7,0.9,0.024173027989821884
262.0,175.063535,2.0,0.7,0.9,0.024368686868686866
263.0,123.012361,2.0,0.7,0.9,0.023989898989898985
264.0,246.676376,2.0,0.7,0.9,0.024185463659147862
265.0,178.855274,2.0,0.7,0.9,0.0238095238095238
266.0,116.349578,2.0,0.7,0.9,0.024004975124378103
267.0,223.125511,2.0,0.7,0.9,0.023631840796019894
268.0,183.263754,2.0,0.7,0.9,0.023827160493827156
269.0,359.058191,2.0,0.7,0.9,0.023456790123456785
270.0,127.389994,2.0,0.7,0.9,0.023651960784313718
271.0,401.903558,2.0,0.7,0.9,0.02328431372549019
272.0,185.912365,2.0,0.7,0.9,0.023479318734793184
273.0,442.415365,2.0,0.7,0.9,0.023114355231143552
274.0,127.497204,2.0,0.7,0.9,0.02330917874396135
275.0,145.93558,2.0,0.7,0.9,0.02294685990338164
276.0,319.406666,2.0,0.7,0.9,0.023141486810551556
277.0,167.436967,2.0,0.7,0.9,0.02278177458033573
278.0,129.824788,2.0,0.7,0.9,0.022976190476190473
279.0,133.899017,2.0,0.7,0.9,0.02261904761904762
280.0,117.86159,2.0,0.7,0.9,0.022813238770685577
281.0,136.457987,2.0,0.7,0.9,0.022458628841607563
282.0,239.55451,2.0,0.7,0.9,0.022652582159624412
283.0,123.38167,2.0,0.7,0.9,0.022300469483568074
284.0,125.051191,2.0,0.7,0.9,0.02249417249417249
285.0,256.692675,2.0,0.7,0.9,0.02214452214452214
286.0,138.248326,2.0,0.7,0.9,0.022337962962962955
287.0,137.453658,2.0,0.7,0.9,0.021990740740740734
288.0,1111.12167,2.0,0.7,0.9,0.022183908045977006
289.0,184.105162,2.0,0.7,0.9,0.021839080459770108
290.0,182.981705,2.0,0.7,0.9,0.02203196347031963
291.0,361.745827,2.0,0.7,0.9,0.02168949771689497
292.0,206.289673,2.0,0.7,0.9,0.021882086167800446
293.0,354.054495,2.0,0.7,0.9,0.021541950113378675
294.0,236.556657,2.0,0.7,0.9,0.021734234234234227
295.0,133.938972,2.0,0.7,0.9,0.02139639639639639
296.0,133.601246,2.0,0.7,0.9,0.02158836689038031
297.0,148.639755,2.0,0.7,0.9,0.02125279642058165
298.0,164.451428,2.0,0.7,0.9,0.02144444444444444
299.0,141.654969,2.0,0.7,0.9,0.021111111111111105
300.0,226.109595,2.0,0.7,0.9,0.021302428256070635
301.0,147.251086,2.0,0.7,0.9,0.020971302428256067
302.0,157.124188,2.0,0.7,0.9,0.021162280701754382
303.0,248.400735,2.0,0.7,0.9,0.02083333333333333
304.0,135.81636,2.0,0.7,0.9,0.021023965141612196
305.0,146.171931,2.0,0.7,0.9,0.02069716775599128
306.0,148.335802,2.0,0.7,0.9,0.020887445887445885
307.0,158.068182,2.0,0.7,0.9,0.02056277056277056
308.0,141.284207,2.0,0.7,0.9,0.02075268817204301
309.0,159.148828,2.0,0.7,0.9,0.020430107526881718
310.0,147.826971,2.0,0.7,0.9,0.020619658119658116
311.0,148.41442,2.0,0.7,0.9,0.020299145299145296
312.0,127.136001,2.0,0.7,0.9,0.020488322717622076
313.0,170.202717,2.0,0.7,0.9,0.02016985138004246
314.0,131.478381,2.0,0.7,0.9,0.020358649789029532
315.0,348.6063,2.0,0.7,0.9,0.020042194092827002
316.0,170.888974,2.0,0.7,0.9,0.020230607966457023
317.0,168.318855,2.0,0.7,0.9,0.019916142557651992
318.0,424.542571,2.0,0.7,0.9,0.020104166666666666
319.0,264.73597,2.0,0.7,0.9,0.019791666666666666
320.0,150.692412,2.0,0.7,0.9,0.019979296066252587
321.0,276.809919,2.0,0.7,0.9,0.019668737060041408
322.0,182.487601,2.0,0.7,0.9,0.0198559670781893
323.0,183.044853,2.0,0.7,0.9,0.01954732510288066
324.0,186.822785,2.0,0.7,0.9,0.019734151329243353
325.0,405.254546,2.0,0.7,0.9,0.019427402862985686
326.0,242.987983,2.0,0.7,0.9,0.019613821138211383
327.0,150.964377,2.0,0.7,0.9,0.019308943089430895
328.0,130.33753,2.0,0.7,0.9,0.019494949494949492
329.0,194.82735,2.0,0.7,0.9,0.019191919191919187
330.0,138.060396,2.0,0.7,0.9,0.01937751004016064
331.0,160.676724,2.0,0.7,0.9,0.01907630522088353
332.0,345.538368,2.0,0.7,0.9,0.01926147704590818
333.0,179.113299,2.0,0.7,0.9,0.018962075848303388
334.0,276.426387,2.0,0.7,0.9,0.01914682539682539
335.0,149.161715,2.0,0.7,0.9,0.018849206349206345
336.0,148.710929,2.0,0.7,0.9,0.019033530571992106
337.0,335.458117,2.0,0.7,0.9,0.018737672583826425
338.0,120.155939,2.0,0.7,0.9,0.018921568627450976
339.0,130.967818,2.0,0.7,0.9,0.018627450980392153
340.0,174.47834,2.0,0.7,0.9,0.01881091617933723
341.0,196.203538,2.0,0.7,0.9,0.018518518518518517
342.0,126.525021,2.0,0.7,0.9,0.018701550387596896
343.0,430.491961,2.0,0.7,0.9,0.018410852713178293
344.0,133.083327,2.0,0.7,0.9,0.018593448940269746
345.0,131.588018,2.0,0.7,0.9,0.018304431599229284
346.0,134.003123,2.0,0.7,0.9,0.018486590038314175
347.0,121.275888,2.0,0.7,0.9,0.018199233716475097
348.0,134.107761,2.0,0.7,0.9,0.01838095238095238
349.0,115.753594,2.0,0.7,0.9,0.018095238095238095
350.0,118.39865,2.0,0.7,0.9,0.018276515151515155
351.0,346.318844,2.0,0.7,0.9,0.017992424242424247
352.0,392.735692,2.0,0.7,0.9,0.01817325800376648
353.0,430.890566,2.0,0.7,0.9,0.017890772128060266
354.0,120.130232,2.0,0.7,0.9,0.01807116104868914
355.0,161.946416,2.0,0.7,0.9,0.017790262172284643
356.0,143.644271,2.0,0.7,0.9,0.01797020484171322
357.0,131.600276,2.0,0.7,0.9,0.01769087523277467
358.0,347.881987,2.0,0.7,0.9,0.017870370370370366
359.0,164.562355,2.0,0.7,0.9,0.017592592592592587
360.0,139.545932,2.0,0.7,0.9,0.01777163904235727
361.0,129.720417,2.0,0.7,0.9,0.01749539594843462
362.0,113.592037,2.0,0.7,0.9,0.01767399267399267
363.0,115.864502,2.0,0.7,0.9,0.017399267399267393
364.0,125.610565,2.0,0.7,0.9,0.01757741347905282
365.0,133.921177,2.0,0.7,0.9,0.017304189435336972
366.0,120.536084,2.0,0.7,0.9,0.01748188405797101
367.0,363.833471,2.0,0.7,0.9,0.01721014492753623
368.0,149.555115,2.0,0.7,0.9,0.017387387387387383
369.0,114.816021,2.0,0.7,0.9,0.017117117117117112
370.0,116.936916,2.0,0.7,0.9,0.01729390681003584
371.0,111.368456,2.0,0.7,0.9,0.01702508960573476
372.0,200.531384,2.0,0.7,0.9,0.017201426024955432
373.0,155.964286,2.0,0.7,0.9,0.016934046345811048
374.0,118.118507,2.0,0.7,0.9,0.01710992907801418
375.0,114.79523,2.0,0.7,0.9,0.01684397163120567
376.0,146.701104,2.0,0.7,0.9,0.01701940035273368
377.0,377.078384,2.0,0.7,0.9,0.016754850088183414
378.0,127.784029,2.0,0.7,0.9,0.016929824561403503
379.0,124.712504,2.0,0.7,0.9,0.016666666666666663
380.0,120.384581,2.0,0.7,0.9,0.01684118673647469
381.0,113.334758,2.0,0.7,0.9,0.016579406631762647
382.0,146.079092,2.0,0.7,0.9,0.016753472222222215
383.0,147.245062,2.0,0.7,0.9,0.01649305555555555
384.0,135.172927,2.0,0.7,0.9,0.016666666666666663
385.0,135.755172,2.0,0.7,0.9,0.016407599309153708
386.0,158.9339,2.0,0.7,0.9,0.0165807560137457
387.0,128.737218,2.0,0.7,0.9,0.016323024054982815
388.0,136.291194,2.0,0.7,0.9,0.016495726495726493
389.0,161.555541,2.0,0.7,0.9,0.016239316239316237
390.0,116.872147,2.0,0.7,0.9,0.016411564625850337
391.0,118.804474,2.0,0.7,0.9,0.01615646258503401
392.0,184.580407,2.0,0.7,0.9,0.016328257191201352
393.0,134.86637,2.0,0.7,0.9,0.016074450084602364
394.0,112.59075,2.0,0.7,0.9,0.016245791245791244
395.0,117.253297,2.0,0.7,0.9,0.01599326599326599
396.0,140.326697,2.0,0.7,0.9,0.016164154103852593
397.0,129.621878,2.0,0.7,0.9,0.01591289782244556
398.0,123.955979,2.0,0.7,0.9,0.01608333333333333
399.0,127.346929,2.0,0.7,0.9,0.01583333333333333
400.0,136.817454,2.0,0.7,0.9,0.016003316749585404
401.0,120.866246,2.0,0.7,0.9,0.01575456053067993
402.0,116.254244,2.0,0.7,0.9,0.015924092409240923
403.0,132.492098,2.0,0.7,0.9,0.015676567656765675
404.0,136.333492,2.0,0.7,0.9,0.01584564860426929
405.0,114.898377,2.0,0.7,0.9,0.015599343185550077
406.0,116.537878,2.0,0.7,0.9,0.015767973856209146
407.0,114.855545,2.0,0.7,0.9,0.015522875816993461
408.0,166.90164,2.0,0.7,0.9,0.015691056910569105
409.0,132.612376,2.0,0.7,0.9,0.015447154471544714
410.0,116.082001,2.0,0.7,0.9,0.015614886731391584
411.0,115.815888,2.0,0.7,0.9,0.015372168284789644
412.0,165.833541,2.0,0.7,0.9,0.015539452495974233
413.0,200.234517,2.0,0.7,0.9,0.015297906602254427
414.0,347.17274,2.0,0.7,0.9,0.015464743589743589
415.0,175.207714,2.0,0.7,0.9,0.015224358974358972
416.0,144.957435,2.0,0.7,0.9,0.015390749601275917
417.0,200.597629,2.0,0.7,0.9,0.015151515151515148
418.0,135.22892,2.0,0.7,0.9,0.015317460317460315
419.0,181.638897,2.0,0.7,0.9,0.015079365079365078
420.0,151.448037,2.0,0.7,0.9,0.015244865718799367
421.0,183.984481,2.0,0.7,0.9,0.015007898894154818
422.0,161.342358,2.0,0.7,0.9,0.015172955974842764
423.0,163.373872,2.0,0.7,0.9,0.01493710691823899
424.0,337.325565,2.0,0.7,0.9,0.015101721439749607
425.0,198.34607,2.0,0.7,0.9,0.014866979655712048
426.0,174.183649,2.0,0.7,0.9,0.015031152647975075
427.0,172.35075,2.0,0.7,0.9,0.014797507788161988
428.0,183.949311,2.0,0.7,0.9,0.014961240310077513
429.0,138.481561,2.0,0.7,0.9,0.014728682170542629
430.0,146.971734,2.0,0.7,0.9,0.01489197530864197
431.0,202.858172,2.0,0.7,0.9,0.01466049382716049
432.0,159.652045,2.0,0.7,0.9,0.014823348694316434
433.0,216.148834,2.0,0.7,0.9,0.014592933947772654
434.0,139.172766,2.0,0.7,0.9,0.014755351681957183
435.0,152.094164,2.0,0.7,0.9,0.014525993883792044
436.0,158.292825,2.0,0.7,0.9,0.014687975646879752
437.0,150.605343,2.0,0.7,0.9,0.014459665144596647
438.0,147.469505,2.0,0.7,0.9,0.014621212121212118
439.0,276.906873,2.0,0.7,0.9,0.014393939393939391
440.0,159.264839,2.0,0.7,0.9,0.014555052790346905
441.0,327.831838,2.0,0.7,0.9,0.0143288084464555
442.0,304.063913,2.0,0.7,0.9,0.014489489489489485
443.0,153.209104,2.0,0.7,0.9,0.014264264264264259
444.0,169.26332,2.0,0.7,0.9,0.014424514200298947
445.0,340.05119,2.0,0.7,0.9,0.014200298953662177
446.0,194.523997,2.0,0.7,0.9,0.014360119047619043
447.0,334.309545,2.0,0.7,0.9,0.014136904761904759
448.0,241.444451,2.0,0.7,0.9,0.014296296296296297
449.0,399.913765,2.0,0.7,0.9,0.014074074074074072
450.0,168.823597,2.0,0.7,0.9,0.014233038348082594
451.0,379.776591,2.0,0.7,0.9,0.014011799410029495
452.0,161.804659,2.0,0.7,0.9,0.014170337738619674
453.0,156.778658,2.0,0.7,0.9,0.013950073421439058
454.0,174.381186,2.0,0.7,0.9,0.01410818713450292
455.0,140.595079,2.0,0.7,0.9,0.013888888888888885
456.0,130.407952,2.0,0.7,0.9,0.014046579330422122
457.0,162.701244,2.0,0.7,0.9,0.013828238719068412
458.0,119.311057,2.0,0.7,0.9,0.013985507246376809
459.0,123.405117,2.0,0.7,0.9,0.013768115942028984
460.0,128.082479,2.0,0.7,0.9,0.013924963924963923
461.0,136.809214,2.0,0.7,0.9,0.013708513708513708
462.0,119.865725,2.0,0.7,0.9,0.013864942528735632
463.0,117.845839,2.0,0.7,0.9,0.01364942528735632
464.0,173.859783,2.0,0.7,0.9,0.013805436337625177
